塗る,ぬる,godan,ぬ
塗布,とふ,suru,とふ
塗装,とそう,suru,とそう
塞がる,ふさがる,godan,ふさが
塞ぐ,ふさぐ,godan,ふさ
塩化,えんか,suru,えんか
塩梅,あんばい,suru,あんばい
墓参り,はかまいり,suru,はかまいり
増える,ふえる,ichidan,ふ
増し,まし,suru,まし
増す,ます,godan,ま
増やす,ふやす,godan,ふや
増便,ぞうびん,suru,ぞうびん
増刊,ぞうかん,suru,ぞうかん
増刷,ぞうさつ,suru,ぞうさつ
増加,ぞうか,suru,ぞうか
増収,ぞうしゅう,suru,ぞうしゅう
増員,ぞういん,suru,ぞういん
増大,ぞうだい,suru,ぞうだい
増幅,ぞうふく,suru,ぞうふく
増強,ぞうきょう,suru,ぞうきょう
増援,ぞうえん,suru,ぞうえん
増殖,ぞうしょく,suru,ぞうしょく
増水,ぞうすい,suru,ぞうすい
増減,ぞうげん,suru,ぞうげん
増産,ぞうさん,suru,ぞうさん
増発,ぞうはつ,suru,ぞうはつ
増益,ぞうえき,suru,ぞうえき
増税,ぞうぜい,suru,ぞうぜい
増築,ぞうちく,suru,ぞうちく
増補,ぞうほ,suru,ぞうほ
増設,ぞうせつ,suru,ぞうせつ
増資,ぞうし,suru,ぞうし
増進,ぞうしん,suru,ぞうしん
増配,ぞうはい,suru,ぞうはい
増量,ぞうりょう,suru,ぞうりょう
増長,ぞうちょう,suru,ぞうちょう
増額,ぞうがく,suru,ぞうがく
墜落,ついらく,suru,ついらく
墨書,ぼくしょ,suru,ぼくしょ
壊す,こわす,godan,こわ
壊れる,こわれる,suru,こわれる
壊死,えし,suru,えし
壊滅,かいめつ,suru,かいめつ
声援,せいえん,suru,せいえん
声明,せいめい,suru,せいめい
売り,うり,suru,うり
売る,うる,godan,う
売れる,うれる,ichidan,う
売却,ばいきゃく,suru,ばいきゃく
売春,ばいしゅん,suru,ばいしゅん
売買,ばいばい,suru,ばいばい
変える,かえる,ichidan,か
変じる,へんじる,ichidan,へん
変わる,かわる,godan,かわ
変動,へんどう,suru,へんどう
変化,へんか,suru,へんか
変容,へんよう,suru,へんよう
変形,へんけい,suru,へんけい
変心,へんしん,suru,へんしん
変性,へんせい,suru,へんせい
変更,へんこう,suru,へんこう
変死,へんし,suru,へんし
変移,へんい,suru,へんい
変節,へんせつ,suru,へんせつ
変色,へんしょく,suru,へんしょく
変装,へんそう,suru,へんそう
変調,へんちょう,suru,へんちょう
変貌,へんぼう,suru,へんぼう
変質,へんしつ,suru,へんしつ
変身,へんしん,suru,へんしん
変転,へんてん,suru,へんてん
変速,へんそく,suru,へんそく
変造,へんぞう,suru,へんぞう
変遷,へんせん,suru,へんせん
変革,へんかく,suru,へんかく
夏バテ,なつばて,suru,なつばて
外す,はずす,godan,はず
外れる,はずれる,ichidan,はず
外出,がいしゅつ,suru,がいしゅつ
外勤,がいきん,suru,がいきん
外泊,がいはく,suru,がいはく
外注,がいちゅう,suru,がいちゅう
外用,がいよう,suru,がいよう
外遊,がいゆう,suru,がいゆう
外食,がいしょく,suru,がいしょく
多発,たはつ,suru,たはつ
夜回り,よまわり,suru,よまわり
夜更かし,よふかし,suru,よふかし
夜逃げ,よにげ,suru,よにげ
夜遊び,よあそび,suru,よあそび
夢想,むそう,suru,むそう
夢見る,ゆめみる,ichidan,ゆめ
大きくなる,おおきくなる,godan,おおきくな
大人になる,おとなになる,godan,おとなにな
大別,たいべつ,suru,たいべつ
大勝,たいしょう,suru,たいしょう
大同団結,だいどうだんけつ,suru,だいどうだんけつ
大喜び,おおよろこび,suru,おおよろこび
大回転,だいかいてん,suru,だいかいてん
大当たり,おおあたり,suru,おおあたり
大往生,だいおうじょう,suru,だいおうじょう
大悟,たいご,suru,たいご
大挙,たいきょ,suru,たいきょ
大掃除,おおそうじ,suru,おおそうじ
大敗,たいはい,suru,たいはい
大衆化,たいしゅうか,suru,たいしゅうか
大観,たいかん,suru,たいかん
大食,たいしょく,suru,たいしょく
大騒ぎ,おおさわぎ,suru,おおさわぎ
天下り,あまくだり,suru,あまくだり
天引き,てんびき,suru,てんびき
太る,ふとる,godan,ふと
太刀打ち,たちうち,suru,たちうち
夭折,ようせつ,suru,ようせつ
失う,うしなう,godan,うしな
失効,しっこう,suru,しっこう
失墜,しっつい,suru,しっつい
失恋,しつれん,suru,しつれん
失投,しっとう,suru,しっとう
失敗,しっぱい,suru,しっぱい
失明,しつめい,suru,しつめい
失望,しつぼう,suru,しつぼう
失業,しつぎょう,suru,しつぎょう
失礼,しつれい,suru,しつれい
失神,しっしん,suru,しっしん
失禁,しっきん,suru,しっきん
失笑,しっしょう,suru,しっしょう
失策,しっさく,suru,しっさく
失職,しっしょく,suru,しっしょく
失脚,しっきゃく,suru,しっきゃく
失言,しつげん,suru,しつげん
失跡,しっせき,suru,しっせき
失踪,しっそう,suru,しっそう
失速,しっそく,suru,しっそく
奇襲,きしゅう,suru,きしゅう
奉仕,ほうし,suru,ほうし
奉公,ほうこう,suru,ほうこう
奉納,ほうのう,suru,ほうのう
奏する,そうする,ichidan,そう
奏でる,かなでる,ichidan,かな
奏功,そうこう,suru,そうこう
契約,けいやく,suru,けいやく
奔走,ほんそう,suru,ほんそう
奢る,おごる,godan,おご
奥まる,おくまる,godan,おくま
奨励,しょうれい,suru,しょうれい
奪う,うばう,godan,うば
奪取,だっしゅ,suru,だっしゅ
奪回,だっかい,suru,だっかい
奪還,だっかん,suru,だっかん
奮う,ふるう,godan,ふる
奮戦,ふんせん,suru,ふんせん
奮起,ふんき,suru,ふんき
奮闘,ふんとう,suru,ふんとう
女装,じょそう,suru,じょそう
好む,このむ,godan,この
好守,こうしゅ,suru,こうしゅ
好打,こうだ,suru,こうだ
好投,こうとう,suru,こうとう
好演,こうえん,suru,こうえん
好走,こうそう,suru,こうそう
好転,こうてん,suru,こうてん
如し,ごとし,suru,ごとし
妄想,もうそう,suru,もうそう
妊娠,にんしん,suru,にんしん
妥協,だきょう,suru,だきょう
妥当,だとう,suru,だとう
妥結,だけつ,suru,だけつ
妨げる,さまたげる,ichidan,さまた
妨害,ぼうがい,suru,ぼうがい
妬む,ねたむ,godan,ねた
妻帯,さいたい,suru,さいたい
始まる,はじまる,godan,はじま
始める,はじめる,ichidan,はじ
始動,しどう,suru,しどう
始業,しぎょう,suru,しぎょう
委ねる,ゆだねる,ichidan,ゆだ
委任,いにん,suru,いにん
委嘱,いしょく,suru,いしょく
委託,いたく,suru,いたく
姦通,かんつう,suru,かんつう
威嚇,いかく,suru,いかく
威圧,いあつ,suru,いあつ
威張りくさる,いばりくさる,godan,いばりくさ
威張る,いばる,godan,いば
婚姻,こんいん,suru,こんいん
婚約,こんやく,suru,こんやく
媒介,ばいかい,suru,ばいかい
嫁ぐ,とつぐ,godan,とつ
嫁入り,よめいり,suru,よめいり
嫉妬,しっと,suru,しっと
嫌う,きらう,godan,きら
嫌がる,いやがる,godan,いや
嫌悪,けんお,suru,けんお
子守,こもり,suru,こもり
子育て,こそだて,suru,こそだて
孕む,はらむ,godan,はら
存じる,ぞんじる,ichidan,ぞん
存命,ぞんめい,suru,ぞんめい
存在,そんざい,suru,そんざい
存立,そんりつ,suru,そんりつ
存続,そんぞく,suru,そんぞく
学ぶ,まなぶ,godan,まな
学習,がくしゅう,suru,がくしゅう
宅配,たくはい,suru,たくはい
守る,まもる,godan,まも
守備,しゅび,suru,しゅび
安らぐ,やすらぐ,godan,やすら
安住,あんじゅう,suru,あんじゅう
安堵,あんど,suru,あんど
安売り,やすうり,suru,やすうり
安定,あんてい,suru,あんてい
安心,あんしん,suru,あんしん
安息,あんそく,suru,あんそく
安打,あんだ,suru,あんだ
安楽死,あんらくし,suru,あんらくし
安産,あんざん,suru,あんざん
安眠,あんみん,suru,あんみん
安置,あんち,suru,あんち
完備,かんび,suru,かんび
完勝,かんしょう,suru,かんしょう
完売,かんばい,suru,かんばい
完封,かんぷう,suru,かんぷう
完工,かんこう,suru,かんこう
完成,かんせい,suru,かんせい
完投,かんとう,suru,かんとう
完敗,かんぱい,suru,かんぱい
完治,かんち,suru,かんち
完済,かんさい,suru,かんさい
完熟,かんじゅく,suru,かんじゅく
完結,かんけつ,suru,かんけつ
完訳,かんやく,suru,かんやく
完走,かんそう,suru,かんそう
完遂,かんすい,suru,かんすい
宙返り,ちゅうがえり,suru,ちゅうがえり
定まる,さだまる,godan,さだま
定める,さだめる,suru,さだめる
定住,ていじゅう,suru,ていじゅう
定着,ていちゃく,suru,ていちゃく
定義,ていぎ,suru,ていぎ
実る,みのる,godan,みの
実在,じつざい,suru,じつざい
実施,じっし,suru,じっし
実測,じっそく,suru,じっそく
実演,じつえん,suru,じつえん
実現,じつげん,suru,じつげん
実習,じっしゅう,suru,じっしゅう
実行,じっこう,suru,じっこう
実践,じっせん,suru,じっせん
実験,じっけん,suru,じっけん
客引き,きゃくひき,suru,きゃくひき
客演,きゃくえん,suru,きゃくえん
宣伝,せんでん,suru,せんでん
宣戦,せんせん,suru,せんせん
宣教,せんきょう,suru,せんきょう
宣言,せんげん,suru,せんげん
宣誓,せんせい,suru,せんせい
宥める,なだめる,ichidan,なだ
害する,がいする,ichidan,がい
家出,いえで,suru,いえで
容認,ようにん,suru,ようにん
容赦,ようしゃ,suru,ようしゃ
宿す,やどす,godan,やど
宿る,やどる,godan,やど
宿営,しゅくえい,suru,しゅくえい
宿泊,しゅくはく,suru,しゅくはく
宿直,しゅくちょく,suru,しゅくちょく
寄せる,よせる,ichidan,よ
寄り,より,suru,より
寄る,よる,godan,よ
寄与,きよ,suru,きよ
寄付,きふ,suru,きふ
寄宿,きしゅく,suru,きしゅく
寄港,きこう,suru,きこう
寄生,きせい,suru,きせい
寄稿,きこう,suru,きこう
寄託,きたく,suru,きたく
寄贈,きぞう,suru,きぞう
寄越す,よこす,godan,よこ
密会,みっかい,suru,みっかい
密入国,みつにゅうこく,suru,みつにゅうこく
密告,みっこく,suru,みっこく
密売,みつばい,suru,みつばい
密封,みっぷう,suru,みっぷう
密接,みっせつ,suru,みっせつ
密漁,みつりょう,suru,みつりょう
密猟,みつりょう,suru,みつりょう
密生,みっせい,suru,みっせい
密着,みっちゃく,suru,みっちゃく
密約,みつやく,suru,みつやく
密航,みっこう,suru,みっこう
密葬,みっそう,suru,みっそう
密談,みつだん,suru,みつだん
密輸,みつゆ,suru,みつゆ
密輸入,みつゆにゅう,suru,みつゆにゅう
密輸出,みつゆしゅつ,suru,みつゆしゅつ
密造,みつぞう,suru,みつぞう
密閉,みっぺい,suru,みっぺい
密集,みっしゅう,suru,みっしゅう
富む,とむ,godan,と
寛ぐ,くつろぐ,godan,くつろ
寛容,かんよう,suru,かんよう
寝かす,ねかす,godan,ねか
寝かせる,ねかせる,ichidan,ねか
寝そべる,ねそべる,godan,ねそべ
寝ぼける,ねぼける,ichidan,ねぼ
寝る,ねる,ichidan,ね
寝付く,ねつく,godan,ねつ
寝入り,ねいり,suru,ねいり
寝冷え,ねびえ,suru,ねびえ
寝坊,ねぼう,suru,ねぼう
寝泊まり,ねとまり,suru,ねとまり
寝転ぶ,ねころぶ,godan,ねころ
寝込む,ねこむ,godan,ねこ
寝返り,ねがえり,suru,ねがえり
寝返る,ねがえる,godan,ねがえ
寝過ごす,ねすごす,godan,ねすご
寝静まる,ねしずまる,godan,ねしずま
察する,さっする,ichidan,さっ
察知,さっち,suru,さっち
審判,しんぱん,suru,しんぱん
審問,しんもん,suru,しんもん
審査,しんさ,suru,しんさ
審理,しんり,suru,しんり
審議,しんぎ,suru,しんぎ
寸断,すんだん,suru,すんだん
対処,たいしょ,suru,たいしょ
対向,たいこう,suru,たいこう
対局,たいきょく,suru,たいきょく
対峙,たいじ,suru,たいじ
対応,たいおう,suru,たいおう
対戦,たいせん,suru,たいせん
対抗,たいこう,suru,たいこう
対決,たいけつ,suru,たいけつ
対立,たいりつ,suru,たいりつ
対置,たいち,suru,たいち
対話,たいわ,suru,たいわ
対談,たいだん,suru,たいだん
対論,たいろん,suru,たいろん
対面,たいめん,suru,たいめん
封じる,ふうじる,ichidan,ふう
封切り,ふうきり,suru,ふうきり
封建,ほうけん,suru,ほうけん
封殺,ふうさつ,suru,ふうさつ
封鎖,ふうさ,suru,ふうさ
専修,せんしゅう,suru,せんしゅう
専売,せんばい,suru,せんばい
専属,せんぞく,suru,せんぞく
専従,せんじゅう,suru,せんじゅう
専心,せんしん,suru,せんしん
専念,せんねん,suru,せんねん
専攻,せんこう,suru,せんこう
専有,せんゆう,suru,せんゆう
専用,せんよう,suru,せんよう
射す,さす,godan,さ
射る,いる,ichidan,い
射撃,しゃげき,suru,しゃげき
射止める,いとめる,ichidan,いと
射殺,しゃさつ,suru,しゃさつ
射精,しゃせい,suru,しゃせい
将来,しょうらい,suru,しょうらい
尊敬,そんけい,suru,そんけい
尊重,そんちょう,suru,そんちょう
尋ねる,たずねる,ichidan,たず
尋問,じんもん,suru,じんもん
導く,みちびく,godan,みちび
導入,どうにゅう,suru,どうにゅう
小休止,しょうきゅうし,suru,しょうきゅうし
小便,しょうべん,suru,しょうべん
小分け,こわけ,suru,こわけ
小売,こうり,suru,こうり
小躍り,こおどり,suru,こおどり
尖る,とがる,godan,とが
就く,つく,godan,つ
就任,しゅうにん,suru,しゅうにん
就労,しゅうろう,suru,しゅうろう
就学,しゅうがく,suru,しゅうがく
就寝,しゅうしん,suru,しゅうしん
就役,しゅうえき,suru,しゅうえき
就業,しゅうぎょう,suru,しゅうぎょう
就職,しゅうしょく,suru,しゅうしょく
就航,しゅうこう,suru,しゅうこう
尽きる,つきる,ichidan,つ
尽くす,つくす,godan,つく
尽力,じんりょく,suru,じんりょく
尾行,びこう,suru,びこう
居る,いる,ichidan,い
居る,おる,godan,お
居並ぶ,いならぶ,godan,いなら
居住,きょじゅう,suru,きょじゅう
居候,いそうろう,suru,いそうろう
居合わせる,いあわせる,ichidan,いあわ
居座る,いすわる,godan,いすわ
居残る,いのこる,godan,いのこ
居留,きょりゅう,suru,きょりゅう
居直る,いなおる,godan,いなお
居眠り,いねむり,suru,いねむ
屈する,くっする,ichidan,くっ
屈伸,くっしん,suru,くっしん
屈折,くっせつ,suru,くっせつ
屈服,くっぷく,suru,くっぷく
屈託,くったく,suru,くったく
届く,とどく,godan,とど
届ける,とどける,ichidan,とど
展望,てんぼう,suru,てんぼう
展示,てんじ,suru,てんじ
展覧,てんらん,suru,てんらん
展観,てんかん,suru,てんかん
展開,てんかい,suru,てんかい
属する,ぞくする,ichidan,ぞく
履く,はく,godan,は
履修,りしゅう,suru,りしゅう
履行,りこう,suru,りこう
山分け,やまわけ,suru,やまわけ
山崩れ,やまくずれ,suru,やまくずれ
山積,さんせき,suru,さんせき
山積み,やまづみ,suru,やまづみ
峻別,しゅんべつ,suru,しゅんべつ
崇拝,すうはい,suru,すうはい
崩す,くずす,godan,くず
崩れる,くずれる,ichidan,くず
崩壊,ほうかい,suru,ほうかい
崩落,ほうらく,suru,ほうらく
嵌まる,はまる,godan,はま
嵌める,はめる,ichidan,は
巡らす,めぐらす,godan,めぐら
巡る,めぐる,godan,めぐ
巡回,じゅんかい,suru,じゅんかい
巡業,じゅんぎょう,suru,じゅんぎょう
巡演,じゅんえん,suru,じゅんえん
巡礼,じゅんれい,suru,じゅんれい
巡航,じゅんこう,suru,じゅんこう
巡行,じゅんこう,suru,じゅんこう
巡視,じゅんし,suru,じゅんし
巣立つ,すだつ,godan,すだ
巣食う,すくう,godan,すく
工事,こうじ,suru,こうじ
工作,こうさく,suru,こうさく
工夫,くふう,suru,くふう
工面,くめん,suru,くめん
左折,させつ,suru,させつ
左遷,させん,suru,させん
巫山戯る,ふざける,ichidan,ふざ
差す,さす,godan,さ
差別,さべつ,suru,さべつ
巻く,まく,godan,ま
市販,しはん,suru,しはん
布告,ふこく,suru,ふこく
布教,ふきょう,suru,ふきょう
布施,ふせ,suru,ふせ
布石,ふせき,suru,ふせき
帆走,はんそう,suru,はんそう
希望,きぼう,suru,きぼう
希求,ききゅう,suru,ききゅう
師事,しじ,suru,しじ
席巻,せっけん,suru,せっけん
帯びる,おびる,ichidan,お
帰す,かえす,godan,かえ
帰る,かえる,godan,かえ
帰京,ききょう,suru,ききょう
帰任,きにん,suru,きにん
帰依,きえ,suru,きえ
帰化,きか,suru,きか
帰国,きこく,suru,きこく
帰宅,きたく,suru,きたく
帰属,きぞく,suru,きぞく
帰港,きこう,suru,きこう
帰省,きせい,suru,きせい
帰着,きちゃく,suru,きちゃく
帰結,きけつ,suru,きけつ
帰還,きかん,suru,きかん
帰郷,ききょう,suru,ききょう
帰順,きじゅん,suru,きじゅん
常任,じょうにん,suru,じょうにん
常備,じょうび,suru,じょうび
常勝,じょうしょう,suru,じょうしょう
常勤,じょうきん,suru,じょうきん
常用,じょうよう,suru,じょうよう
常習,じょうしゅう,suru,じょうしゅう
常設,じょうせつ,suru,じょうせつ
常食,じょうしょく,suru,じょうしょく
常駐,じょうちゅう,suru,じょうちゅう
干す,ほす,godan,ほ
干る,ひる,ichidan,ひ
干上がる,ひあがる,godan,ひあが
干拓,かんたく,suru,かんたく
干渉,かんしょう,suru,かんしょう
平定,へいてい,suru,へいてい
平行,へいこう,suru,へいこう
年をとる,としをとる,godan,としと
年寄る,としよる,godan,としよ
年越し,としこし,suru,としこし
幻惑,げんわく,suru,げんわく
幻想,げんそう,suru,げんそう
幻滅,げんめつ,suru,げんめつ
幽閉,ゆうへい,suru,ゆうへい
広々,ひろびろ,suru,ひろびろ
広がる,ひろがる,godan,ひろが
広げる,ひろげる,ichidan,ひろ
広まる,ひろまる,godan,ひろま
広める,ひろめる,ichidan,ひろ
広告,こうこく,suru,こうこく
広報,こうほう,suru,こうほう
庇う,かばう,godan,かば
庇護,ひご,suru,ひご
底入れ,そこいれ,suru,そこいれ
底冷え,そこびえ,suru,そこびえ
店開き,みせびらき,suru,みせびらき
度外視,どがいし,suru,どがいし
度重なる,たびかさなる,godan,たびかさな
座る,すわる,godan,すわ
座礁,ざしょう,suru,ざしょう
座視,ざし,suru,ざし
廃刊,はいかん,suru,はいかん
廃園,はいえん,suru,はいえん
廃坑,はいこう,suru,はいこう
廃校,はいこう,suru,はいこう
廃棄,はいき,suru,はいき
廃業,はいぎょう,suru,はいぎょう
廃止,はいし,suru,はいし
廉売,れんばい,suru,れんばい
延ばす,のばす,godan,のば
延びる,のびる,ichidan,のび
延べる,のべる,ichidan,のべ
延期,えんき,suru,えんき
延滞,えんたい,suru,えんたい
延焼,えんしょう,suru,えんしょう
延納,えんのう,suru,えんのう
延長,えんちょう,suru,えんちょう
建つ,たつ,godan,た
建てる,たてる,ichidan,た
建国,けんこく,suru,けんこく
建立,こんりゅう,suru,こんりゅう
建築,けんちく,suru,けんちく
建設,けんせつ,suru,けんせつ
建造,けんぞう,suru,けんぞう
弁える,わきまえる,ichidan,わきま
弁償,べんしょう,suru,べんしょう
弁明,べんめい,suru,べんめい
弁済,べんさい,suru,べんさい
弁解,べんかい,suru,べんかい
弁論,べんろん,suru,べんろん
弁護,べんご,suru,べんご
弄る,いじる,godan,いじ
弔う,とむらう,godan,とむら
弔問,ちょうもん,suru,ちょうもん
引き,ひき,suru,ひき
引きずる,ひきずる,godan,ひきず
引きつける,ひきつける,ichidan,ひきつ
引きつる,ひきつる,godan,ひきつ
引く,ひく,godan,ひ
引っかかる,ひっかかる,godan,ひっかか
引火,いんか,suru,いんか
引率,いんそつ,suru,いんそつ
引用,いんよう,suru,いんよう
引責,いんせき,suru,いんせき
引退,いんたい,suru,いんたい
弛む,たるむ,godan,たる
弛緩,しかん,suru,しかん
弟子入り,でしいり,suru,でしいり
弱まる,よわまる,godan,よわ
弱める,よわめる,ichidan,よわ
弱る,よわる,godan,よわ
張る,はる,godan,は
張る,はる,godan,は
強いる,しいる,ichidan,し
強まる,つよまる,godan,つよま
強める,つよめる,ichidan,つよ
強制,きょうせい,suru,きょうせい
強化,きょうか,suru,きょうか
強圧,きょうあつ,suru,きょうあつ
強奪,ごうだつ,suru,ごうだつ
強姦,ごうかん,suru,ごうかん
強弁,きょうべん,suru,きょうべん
強打,きょうだ,suru,きょうだ
強行,きょうこう,suru,きょうこう
強行採決,きょうこうさいけつ,suru,きょうこうさいけつ
強襲,きょうしゅう,suru,きょうしゅう
強要,きょうよう,suru,きょうよう
強請る,ねだる,godan,ねだ
弾く,はじく,godan,はじ
弾く,ひく,godan,ひ
弾む,はずむ,godan,はず
弾劾,だんがい,suru,だんがい
弾圧,だんあつ,suru,だんあつ
当たり,あたり,suru,あたり
当たる,あたる,godan,あた
当てはまる,あてはまる,godan,あてはま
当てはめる,あてはめる,ichidan,あては
当てる,あてる,ichidan,あ
当惑,とうわく,suru,とうわく
当直,とうちょく,suru,とうちょく
当選,とうせん,suru,とうせん
当面,とうめん,suru,とうめん
形作る,かたちづくる,godan,かたちづく
形容,けいよう,suru,けいよう
形成,けいせい,suru,けいせい
彩る,いろどる,godan,いろど
彩色,さいしき,suru,さいしき
彫る,ほる,godan,ほ
彫刻,ちょうこく,suru,ちょうこく
彫金,ちょうきん,suru,ちょうきん
影響,えいきょう,suru,えいきょう
彷徨う,さまよう,godan,さまよ
彷徨く,うろつく,godan,うろつ
役立つ,やくだつ,godan,やくだ
役立てる,やくだてる,ichidan,やくだ
彼方此方,あちこち,suru,あちこち
往復,おうふく,suru,おうふく
往生,おうじょう,suru,おうじょう
往診,おうしん,suru,おうしん
征服,せいふく,suru,せいふく
待たす,またす,godan,また
待たせる,またせる,ichidan,また
待ちかねる,まちかねる,ichidan,まちか
待ちわびる,まちわびる,ichidan,まちわ
待つ,まつ,godan,ま
待命,たいめい,suru,たいめい
待機,たいき,suru,たいき
後ずさり,あとずさり,suru,あと
後れる,おくれる,ichidan,おくれ
後悔,こうかい,suru,こうかい
後戻り,あともどり,suru,あともど
後払い,あとばらい,suru,あとばらい
後押し,あとおし,suru,あとおし
後発,こうはつ,suru,こうはつ
後続,こうぞく,suru,こうぞく
後見,こうけん,suru,こうけん
後退,こうたい,suru,こうたい
徐行,じょこう,suru,じょこう
従う,したがう,godan,したが
従える,したがえる,ichidan,したが
従事,じゅうじ,suru,じゅうじ
従属,じゅうぞく,suru,じゅうぞく
従業,じゅうぎょう,suru,じゅうぎょう
従軍,じゅうぐん,suru,じゅうぐん
得する,とくする,suru,とくする
得る,うる,ichidan,う
得る,える,ichidan,え
得度,とくど,suru,とくど
得点,とくてん,suru,とくてん
得票,とくひょう,suru,とくひょう
徘徊,はいかい,suru,はいかい
復元,ふくげん,suru,ふくげん
復党,ふくとう,suru,ふくとう
復刊,ふっかん,suru,ふっかん
復刻,ふっこく,suru,ふっこく
復古,ふっこ,suru,ふっこ
復員,ふくいん,suru,ふくいん
復学,ふくがく,suru,ふくがく
復帰,ふっき,suru,ふっき
復旧,ふっきゅう,suru,ふっきゅう
復活,ふっかつ,suru,ふっかつ
復習,ふくしゅう,suru,ふくしゅう
復職,ふくしょく,suru,ふくしょく
復興,ふっこう,suru,ふっこう
復調,ふくちょう,suru,ふくちょう
復讐,ふくしゅう,suru,ふくしゅう
復配,ふくはい,suru,ふくはい
循環,じゅんかん,suru,じゅんかん
微動,びどう,suru,びどう
微笑,びしょう,suru,びしょう
微笑む,ほほえむ,godan,ほほえ
徴兵,ちょうへい,suru,ちょうへい
徴収,ちょうしゅう,suru,ちょうしゅう
徴用,ちょうよう,suru,ちょうよう
徴税,ちょうぜい,suru,ちょうぜい
徴集,ちょうしゅう,suru,ちょうしゅう
徹する,てっする,suru,てっする
徹夜,てつや,suru,てつや
徹底,てってい,suru,てってい
心がける,こころがける,ichidan,こころが
心中,しんじゅう,suru,しんじゅう
心労,しんろう,suru,しんろう
心変わり,こころがわり,suru,こころがわり
心待ち,こころまち,suru,こころまち
心得る,こころえる,ichidan,こころ
心機一転,しんきいってん,suru,しんきいってん
心配,しんぱい,suru,しんぱい
心酔,しんすい,suru,しんすい
忌避,きひ,suru,きひ
忍ぶ,しのぶ,godan,しの
忍耐,にんたい,suru,にんたい
志す,こころざす,godan,こころざ
志向,しこう,suru,しこう
志望,しぼう,suru,しぼう
志願,しがん,suru,しがん
忘れる,わすれる,ichidan,わす
忘却,ぼうきゃく,suru,ぼうきゃく
忙殺,ぼうさつ,suru,ぼうさつ
応える,こたえる,ichidan,こた
応じる,おうじる,suru,おうじる
応ずる,おうずる,ichidan,おう
応募,おうぼ,suru,おうぼ
応召,おうしょう,suru,おうしょう
応対,おうたい,suru,おうたい
応戦,おうせん,suru,おうせん
応接,おうせつ,suru,おうせつ
応援,おうえん,suru,おうえん
応札,おうさつ,suru,おうさつ
応用,おうよう,suru,おうよう
応答,おうとう,suru,おうとう
応諾,おうだく,suru,おうだく
応酬,おうしゅう,suru,おうしゅう
忠告,ちゅうこく,suru,ちゅうこく
快勝,かいしょう,suru,かいしょう
快諾,かいだく,suru,かいだく
快走,かいそう,suru,かいそう
念じる,ねんじる,ichidan,ねん
念仏,ねんぶつ,suru,ねんぶつ
念願,ねんがん,suru,ねんがん
怒らせる,おこらせる,ichidan,おこら
怒る,おこる,godan,おこ
怒号,どごう,suru,どごう
怒鳴る,どなる,godan,どな
怖がる,こわがる,godan,こわ
思いつく,おもいつく,godan,おもいつ
思いとどまる,おもいとどまる,godan,おもいとどま
思いやる,おもいやる,godan,おもいや
思う,おもう,godan,おも
思慕,しぼ,suru,しぼ
思慮,しりょ,suru,しりょ
思案,しあん,suru,しあん
思索,しさく,suru,しさく
思考,しこう,suru,しこう
怠ける,なまける,ichidan,なま
怠る,おこたる,godan,おこた
急かす,せかす,godan,せか
急ぐ,いそぐ,godan,いそ
急伸,きゅうしん,suru,きゅうしん
急増,きゅうぞう,suru,きゅうぞう
急変,きゅうへん,suru,きゅうへん
急死,きゅうし,suru,きゅうし
急落,きゅうらく,suru,きゅうらく
急襲,きゅうしゅう,suru,きゅうしゅう
急追,きゅうつい,suru,きゅうつい
急逝,きゅうせい,suru,きゅうせい
急造,きゅうぞう,suru,きゅうぞう
急進,きゅうしん,suru,きゅうしん
急降下,きゅうこうか,suru,きゅうこうか
急騰,きゅうとう,suru,きゅうとう
性交,せいこう,suru,せいこう
怪しむ,あやしむ,godan,あやし
怯える,おびえる,ichidan,おび
恋する,こいする,ichidan,こい
恋愛,れんあい,suru,れんあい
恐れる,おそれる,ichidan,おそ
恐喝,きょうかつ,suru,きょうかつ
恐怖,きょうふ,suru,きょうふ
恐縮,きょうしゅく,suru,きょうしゅく
恥じらう,はじらう,godan,はじら
恨む,うらむ,godan,うら
恩返し,おんがえし,suru,おんがえし
恫喝,どうかつ,suru,どうかつ
息切れ,いきぎれ,suru,いきぎれ
息巻く,いきまく,godan,いきま
息詰まる,いきづまる,godan,いきづま
恵まれる,めぐまれる,ichidan,めぐま
恵む,めぐむ,godan,めぐ
悔いる,くいる,ichidan,く
悔やむ,くやむ,godan,くや
悟る,さとる,godan,さと
悠々自適,ゆうゆうじてき,suru,ゆうゆうじてき
患う,わずらう,godan,わずら
悩ます,なやます,godan,なや
悩む,なやむ,godan,なや
悪ふざけ,わるふざけ,suru,わるふざけ
悪化,あっか,suru,あっか
悪戦苦闘,あくせんくとう,suru,あくせんくとう
悪用,あくよう,suru,あくよう
悲しむ,かなしむ,godan,かなし
悲嘆,ひたん,suru,ひたん
悲観,ひかん,suru,ひかん
悼む,いたむ,godan,いた
情状酌量,じょうじょうしゃくりょう,suru,じょうじょうしゃくりょう
惑う,まどう,godan,まど
惑わす,まどわす,godan,まどわ
惚ける,とぼける,ichidan,とぼ
惚れる,ほれる,ichidan,ほ
惜しむ,おしむ,godan,おし
惜敗,せきはい,suru,せきはい
惨敗,ざんぱい,suru,ざんぱい
惨殺,ざんさつ,suru,ざんさつ
想像,そうぞう,suru,そうぞう
